date_date,service,gare_depart,gare_arrivee,duree_moyenne,average_total_dept,average_total_late_dept,average_total_late_arrival,nb_train_prevu,nb_annulation,nb_train_depart_retard,retard_moyen_dept,retard_moyen_tous_dept,nb_train_retard_arrivee,retard_moyen_arrival,retard_moyen_tous_arrival,nb_train_retard_sup_15,avg_retard_trains,nb_train_retard_sup_30,nb_train_retard_sup_60,prob_percent_cause_ext,prob_percent_infra,prob_percent_gestion_trafic,prob_percent_materiel_roulant,prob_percent_gestion_gare,prob_percent_voyageurs
2018-02-01,National,PARIS MONTPARNASSE,LAVAL,84,135.61,1.97,3.87,196,7,44,19.33,4.33,51,36.41,10.86,31,10.8,15,8,69.77,6.98,13.95,9.3,0,0
2023-12-01,National,PARIS MONTPARNASSE,LAVAL,77,135.61,1.97,3.87,319,2,42,17.22,1.92,53,23.42,4.36,27,37.64,9,2,15.22,17.39,15.22,32.61,10.87,8.7
2023-06-01,National,PARIS MONTPARNASSE,LAVAL,80,135.61,1.97,3.87,308,2,60,35.34,6.57,54,46.45,8.05,32,71.35,20,9,12.96,9.26,11.11,44.44,16.67,5.56
2023-11-01,National,PARIS MONTPARNASSE,LAVAL,78,135.61,1.97,3.87,309,15,47,19.99,2.78,54,22.06,4.21,20,43.09,11,2,4.26,10.64,14.89,38.3,17.02,14.89
2023-09-01,National,PARIS MONTPARNASSE,LAVAL,78,135.61,1.97,3.87,315,0,61,27.36,5,57,37.08,7.01,23,77.66,15,11,3.51,45.61,10.53,21.05,12.28,7.02
2018-01-01,National,PARIS MONTPARNASSE,LAVAL,84,135.61,1.97,3.87,217,0,32,11.61,1.46,66,15.13,5.82,16,5.82,5,2,24.24,54.55,3.03,12.12,3.03,3.03
2022-12-01,National,PARIS MONTPARNASSE,LAVAL,78,135.61,1.97,3.87,297,25,60,16.54,3.33,66,23.45,6.14,33,37.1,14,6,7.81,23.44,29.69,18.75,10.94,9.38
2019-02-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,260,135.61,1.97,7.66,163,0,14,10.88,0.61,7,30.07,0.45,7,0.45,3,0,42.86,28.57,14.29,14.29,0,0
2019-12-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,264,135.61,1.97,7.66,70,13,43,19.85,14.78,8,56.3,8.08,8,56.3,5,3,28.57,42.86,0,14.29,14.29,0
2020-04-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,251,135.61,1.97,7.66,29,9,20,6.81,6.81,8,20.07,12.39,8,20.07,1,0,0,100,0,0,0,0
2020-05-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,269,135.61,1.97,7.66,63,10,42,2.68,2.04,8,38.5,5.76,8,38.5,3,1,50,37.5,0,0,12.5,0
2020-11-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,281,135.61,1.97,7.66,63,9,10,4.25,0.38,10,45,8.51,12,44.12,4,2,20,50,20,0,0,10
2020-06-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,272,135.61,1.97,7.66,150,6,128,2.02,1.74,12,23.87,1.62,12,23.87,2,0,40,30,20,10,0,0
2019-09-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,267,135.61,1.97,7.66,180,0,121,7.13,4.62,13,50.07,4.52,13,50.07,9,3,61.54,7.69,15.38,0,7.69,7.69
2021-05-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266,135.61,1.97,7.66,166,1,18,8.69,0.6,13,34.46,2.67,13,34.46,8,1,15.38,0,7.69,23.08,7.69,46.15
2022-05-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,264,135.61,1.97,7.66,189,1,24,15.7,1.59,13,39.8,3.51,13,39.8,7,3,15.38,7.69,53.85,7.69,0,15.38
2019-04-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,259,135.61,1.97,7.66,154,0,79,5.52,2.78,14,47.17,4.98,14,4.98,9,4,15.38,30.77,38.46,15.38,0,0
2019-05-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,260,135.61,1.97,7.66,165,0,97,23.1,13.36,14,33.23,2.65,14,33.23,6,1,38.46,38.46,0,23.08,0,0
2021-04-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263,135.61,1.97,7.66,165,31,11,11.3,0.51,14,41.57,4.59,14,41.57,10,2,14.29,35.71,0,7.14,0,42.86
2023-03-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,270,135.61,1.97,7.66,199,81,18,11.11,1.12,14,41.11,3.28,14,41.11,8,2,35.71,42.86,7.14,14.29,0,0
2018-04-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,135.61,1.97,7.66,148,42,29,10.02,2.52,15,36,7.4,15,7.4,8,1,38.46,15.38,0,30.77,7.69,7.69
2018-05-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,135.61,1.97,7.66,164,41,13,9.46,1.04,15,32.95,5.63,15,5.63,5,3,20,33.33,26.67,13.33,0,6.67
2021-03-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,260,135.61,1.97,7.66,178,3,11,14.28,0.55,16,54.42,4.88,16,54.42,9,5,37.5,0,12.5,6.25,6.25,37.5
2019-08-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266,135.61,1.97,7.66,187,0,99,12.31,6.26,17,55.97,4.99,17,55.97,8,4,35.29,17.65,29.41,11.76,0,5.88
2020-02-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266,135.61,1.97,7.66,161,1,136,3.59,2.97,17,47.01,6.04,17,47.01,8,4,47.06,35.29,11.76,0,5.88,0
2020-08-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,273,135.61,1.97,7.66,185,0,153,1.47,1.12,17,91.1,8.38,17,91.1,14,9,35.29,47.06,5.88,0,0,11.76
2022-11-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263,135.61,1.97,7.66,199,0,21,9.16,0.48,17,41.09,3.64,17,41.09,9,3,35.29,29.41,17.65,11.76,0,5.88
2018-11-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,258,135.61,1.97,7.66,164,4,10,6.77,0.05,18,76.92,8.79,18,8.79,12,5,33.33,27.78,16.67,16.67,0,5.56
2018-12-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,258,135.61,1.97,7.66,179,0,23,18.74,2.12,18,48.72,7.08,18,7.08,11,4,52.94,29.41,11.76,5.88,0,0
2020-01-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266,135.61,1.97,7.66,116,8,85,2.7,2.02,18,73.56,12.46,18,73.56,12,6,16.67,66.67,0,16.67,0,0
2020-12-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,268,135.61,1.97,7.66,162,8,34,4.23,0.51,18,33.39,4.53,18,33.39,7,2,38.89,33.33,11.11,5.56,5.56,5.56
2021-06-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,268,135.61,1.97,7.66,207,3,23,7.27,0.43,18,56.26,5.48,18,56.26,13,5,16.67,44.44,11.11,5.56,0,22.22
2018-03-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,135.61,1.97,7.66,179,4,41,8.37,1.76,20,27.95,4.25,20,4.25,5,1,45,35,0,20,0,0
2020-03-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263,135.61,1.97,7.66,105,10,75,3.48,2.64,20,37.46,8.57,20,37.46,13,4,15,60,10,15,0,0
2022-02-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263,135.61,1.97,7.66,198,5,14,16.15,0.25,20,53.34,5.45,20,53.34,9,4,35,35,5,0,0,25
2018-01-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,135.61,1.97,7.66,182,1,38,10.41,1.96,21,57.18,6.78,21,6.78,17,7,47.62,28.57,0,19.05,4.76,0
2019-01-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,260,135.61,1.97,7.66,178,6,27,12.56,1.64,22,49.17,7.86,22,7.86,14,7,22.73,45.45,18.18,13.64,0,0
2020-09-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,272,135.61,1.97,7.66,174,2,141,3.75,2.99,22,45.35,5.77,22,45.35,16,4,50,18.18,4.55,22.73,4.55,0
2022-01-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263,135.61,1.97,7.66,217,9,12,15.54,0.37,22,42.4,4.39,22,42.4,10,3,18.18,40.91,13.64,13.64,0,13.64
2022-04-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263,135.61,1.97,7.66,196,4,23,14.65,1.29,22,45.99,5.68,22,45.99,14,6,22.73,40.91,4.55,18.18,0,13.64
2023-02-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266,135.61,1.97,7.66,200,13,21,11.22,0.63,22,41.39,5.4,22,41.39,10,5,36.36,27.27,13.64,4.55,0,18.18
2018-10-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,262,135.61,1.97,7.66,168,0,16,7.59,0.44,23,53.78,9,23,9,13,6,45.45,13.64,18.18,18.18,0,4.55
2020-10-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,270,135.61,1.97,7.66,118,3,61,7.24,3.62,23,58.35,12.28,23,58.35,13,8,43.48,21.74,17.39,8.7,8.7,0
2021-12-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,262,135.61,1.97,7.66,215,4,25,10.19,0.67,23,57.37,6.84,23,57.37,15,7,34.78,13.04,8.7,4.35,4.35,34.78
2023-05-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,271,135.61,1.97,7.66,186,0,24,14.35,1.45,23,48.06,6.01,23,48.06,13,6,17.39,43.48,8.7,13.04,4.35,13.04
2019-03-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,260,135.61,1.97,7.66,180,4,18,20,1.64,24,75.51,10.76,24,10.76,16,7,41.67,29.17,12.5,12.5,4.17,0
2020-07-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,273,135.61,1.97,7.66,182,1,158,3,2.56,24,60.85,8.67,24,60.85,18,6,41.67,29.17,8.33,12.5,8.33,0
2021-01-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,259,135.61,1.97,7.66,183,4,20,29.68,3.02,24,61.58,8.47,24,61.58,19,10,29.17,20.83,8.33,25,8.33,8.33
2022-09-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,262,135.61,1.97,7.66,203,7,15,7.27,0.08,24,34.71,4.72,24,34.71,11,2,16.67,33.33,12.5,12.5,0,25
2021-09-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,262,135.61,1.97,7.66,209,2,28,19.58,2.06,25,56.4,7.99,25,56.4,14,8,29.17,37.5,0,8.33,0,25
2019-10-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,268,135.61,1.97,7.66,178,5,139,6.86,5.42,26,62.89,10.24,26,62.89,18,8,48,32,16,4,0,0
2019-11-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,264,135.61,1.97,7.66,149,3,128,12.22,10.64,26,69.5,13.45,26,69.5,17,9,30.77,19.23,11.54,19.23,15.38,3.85
2021-11-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,262,135.61,1.97,7.66,184,0,27,13.02,1.52,26,35.93,5.63,26,35.93,13,3,26.92,19.23,11.54,3.85,15.38,23.08
2018-06-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,259,135.61,1.97,7.66,176,22,12,13.68,1.02,27,28.88,7.52,27,7.52,7,2,44.44,37.04,11.11,7.41,0,0
2018-08-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263,135.61,1.97,7.66,183,1,41,8.03,1.54,27,32.26,7.01,27,7.01,6,2,14.81,37.04,3.7,29.63,3.7,11.11
2018-09-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,262,135.61,1.97,7.66,171,0,24,8.62,0.91,27,28.98,7.52,27,7.52,9,1,18.52,37.04,25.93,18.52,0,0
2023-04-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,271,135.61,1.97,7.66,199,24,34,15.85,2.68,27,49.93,8.1,27,49.93,14,8,29.63,11.11,14.81,22.22,0,22.22
2023-10-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,269,135.61,1.97,7.66,218,1,27,19.94,2.07,27,40.15,4.99,27,40.15,13,8,19.23,42.31,19.23,11.54,7.69,0
2019-07-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266,135.61,1.97,7.66,190,0,123,4.77,2.89,28,47.34,8.42,28,47.34,13,4,25.93,33.33,22.22,18.52,0,0
2023-06-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,271,135.61,1.97,7.66,215,0,33,30.3,4.27,28,114.41,13.71,28,114.41,24,13,25,17.86,0,39.29,0,17.86
2023-01-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263,135.61,1.97,7.66,221,17,18,18.31,0.72,29,57.76,7.92,29,57.76,16,9,37.93,17.24,6.9,27.59,3.45,6.9
2023-09-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,265,135.61,1.97,7.66,216,0,29,27.18,2.54,29,45.71,6.62,29,45.71,15,7,6.9,48.28,10.34,6.9,13.79,13.79
2022-03-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263,135.61,1.97,7.66,204,6,20,13.01,0.87,31,43.08,6.57,31,43.08,16,7,25.81,38.71,12.9,12.9,0,9.68
2023-07-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,268,135.61,1.97,7.66,213,0,44,25.37,4.33,31,81.98,11.9,31,81.98,20,10,22.58,32.26,6.45,22.58,6.45,9.68
2022-10-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,262,135.61,1.97,7.66,220,4,25,17.85,1.62,32,56.77,8.84,32,56.77,25,10,21.88,28.13,12.5,15.63,9.38,12.5
2021-02-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,258,135.61,1.97,7.66,159,1,21,18.91,1.61,33,45.87,11.23,33,45.87,20,9,24.24,30.3,9.09,15.15,6.06,15.15
2019-06-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,264,135.61,1.97,7.66,141,3,88,4.51,2.7,34,39.85,11.05,34,39.85,14,4,21.21,45.45,18.18,9.09,3.03,3.03
2022-12-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263,135.61,1.97,7.66,218,42,35,16.77,2.96,34,53.37,10.98,34,53.37,22,9,20.59,38.24,5.88,11.76,14.71,8.82
2023-08-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266,135.61,1.97,7.66,218,1,24,13,0.93,34,33.15,6.42,34,33.15,14,1,32.35,35.29,11.76,8.82,8.82,2.94
2022-06-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,261,135.61,1.97,7.66,179,0,23,22.52,2.56,36,50.59,10.88,36,50.59,24,8,33.33,38.89,0,5.56,11.11,11.11
2021-07-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,268,135.61,1.97,7.66,242,2,58,12.73,2.91,37,42.03,7.53,37,42.03,18,5,16.67,13.89,11.11,13.89,13.89,30.56
2018-07-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,264,135.61,1.97,7.66,170,14,43,15.53,4.06,38,42.89,13.45,38,13.45,18,7,21.62,27.03,13.51,18.92,10.81,8.11
2021-10-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,265,135.61,1.97,7.66,222,6,26,25.31,2.4,38,48.21,9.02,38,48.21,27,8,21.05,28.95,18.42,5.26,5.26,21.05
2018-02-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,135.61,1.97,7.66,155,2,52,13.38,4.37,39,51.13,13.48,39,13.48,27,12,51.35,29.73,8.11,8.11,2.7,0
2021-08-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,268,135.61,1.97,7.66,242,1,43,13.66,2.21,39,53.73,9.66,39,53.73,24,12,21.05,36.84,2.63,5.26,5.26,28.95
2023-11-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,268,135.61,1.97,7.66,181,0,39,16.44,3.17,40,47.53,10.59,40,47.53,22,6,32.5,17.5,20,7.5,20,2.5
2023-12-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,264,135.61,1.97,7.66,219,4,26,18.7,1.85,43,53.88,10.76,43,53.88,28,10,46.51,9.3,13.95,11.63,4.65,13.95
2022-08-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263,135.61,1.97,7.66,222,2,26,22.52,2.16,49,38.06,10.1,49,38.06,23,6,40.82,16.33,10.2,18.37,4.08,10.2
2022-07-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,260,135.61,1.97,7.66,203,3,42,24.06,4.64,57,55.82,16.8,57,55.82,37,15,33.33,14.04,12.28,21.05,8.77,10.53
2021-04-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,185,91,2,2.42,-0.27,0,0,-0.4,0,0,0,0,0,0,0,0,0,0
2020-04-01,National,PARIS LYON,MACON LOCHE,111,197.9,2.18,4.26,36,12,4,3.82,0.06,1,24.13,3.18,1,24.13,0,0,0,0,0,0,0,0
2020-05-01,National,PARIS LYON,MACON LOCHE,99,197.9,2.18,4.26,81,12,17,1.37,-0.05,1,19.45,1.32,1,19.45,0,0,0,100,0,0,0,0
2020-11-01,National,PARIS LYON,MACON LOCHE,98,197.9,2.18,4.26,76,9,13,0.69,-0.29,3,22.26,2.21,2,26.65,0,0,33.33,33.33,0,33.33,0,0
2020-06-01,National,PARIS LYON,MACON LOCHE,99,197.9,2.18,4.26,135,8,50,1.34,0.29,4,32.98,2.43,4,32.98,2,0,0,100,0,0,0,0
2020-07-01,National,PARIS LYON,MACON LOCHE,98,197.9,2.18,4.26,159,4,66,0.94,0.18,5,24.68,2.32,3,34.31,2,0,20,40,20,0,0,20
2021-03-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,176,1,9,4.94,0.05,5,46.47,0.84,4,54.22,3,2,80,0,0,20,0,0
2021-01-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,185,0,6,5.36,-0.04,6,29.89,0.91,6,29.89,2,0,50,33.33,0,16.67,0,0
2022-02-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,238,0,17,8.93,0.33,7,20.15,0.66,5,23.32,1,0,28.57,0,14.29,42.86,0,14.29
2020-12-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,174,9,58,1.5,0.28,8,25.25,1.07,7,27.29,2,0,50,12.5,12.5,25,0,0
2021-08-01,National,PARIS LYON,MACON LOCHE,98,197.9,2.18,4.26,144,0,22,9.74,1.33,9,27.53,3,7,31.35,4,0,11.11,0,0,44.44,22.22,22.22
2018-04-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,208,60,17,22.36,2.33,10,43.7,3.24,8,3.24,4,3,10,40,10,40,0,0
2020-10-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,126,1,73,2.52,1.31,10,20.54,2.5,7,24.68,1,0,30,10,10,50,0,0
2021-05-01,National,PARIS LYON,MACON LOCHE,93,197.9,2.18,4.26,191,12,10,13.38,0.32,10,29.23,2.42,8,33.59,4,0,10,30,10,30,10,10
2019-04-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,199,2,16,19.96,1.27,11,31.33,2.14,9,2.14,6,1,10,10,10,70,0,0
2019-08-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,180,0,39,3.13,0.29,11,26.14,1.65,8,31.63,2,1,27.27,9.09,9.09,27.27,27.27,0
2020-03-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,147,16,78,2.77,1.48,11,23.67,4,7,33.58,2,2,11.11,33.33,11.11,33.33,0,11.11
2020-08-01,National,PARIS LYON,MACON LOCHE,98,197.9,2.18,4.26,164,4,60,4.54,1.44,12,30.24,3.45,7,43.51,4,1,8.33,8.33,33.33,41.67,8.33,0
2020-09-01,National,PARIS LYON,MACON LOCHE,97,197.9,2.18,4.26,199,1,94,2.03,0.77,12,23.18,3.47,7,31.13,2,1,25,16.67,16.67,41.67,0,0
2021-06-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,183,0,15,20.34,1.51,13,35.64,2.87,10,42.59,8,0,8.33,41.67,0,33.33,16.67,0
2018-06-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,195,47,14,49.61,4.65,14,65.67,7.12,12,7.12,10,5,7.14,64.29,0,21.43,7.14,0
2019-02-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,213,4,28,18.95,2.13,14,47.59,3.69,11,3.69,6,4,21.43,21.43,7.14,21.43,21.43,7.14
2021-02-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,188,0,16,20.34,1.5,14,50.71,4.01,13,53.63,10,4,28.57,7.14,0,21.43,35.71,7.14
2021-10-01,National,PARIS LYON,MACON LOCHE,98,197.9,2.18,4.26,195,0,15,17.45,1.16,14,35.1,4.16,11,40.86,5,2,21.43,21.43,7.14,14.29,21.43,14.29
2019-09-01,National,PARIS LYON,MACON LOCHE,97,197.9,2.18,4.26,201,1,58,9.15,2.25,15,30.01,2.47,10,38.29,6,1,20,20,6.67,53.33,0,0
2019-12-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,114,17,38,11.88,4.33,15,27.22,6.26,9,53.67,5,3,50,7.14,14.29,14.29,14.29,0
2018-05-01,National,PARIS LYON,MACON LOCHE,97,197.9,2.18,4.26,198,61,12,22.56,1.88,16,27.56,4.11,13,4.11,6,0,18.75,12.5,25,37.5,6.25,0
2019-05-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,199,0,62,6.48,1.65,16,33.07,3.03,12,39.74,7,1,37.5,12.5,6.25,37.5,6.25,0
2021-09-01,National,PARIS LYON,MACON LOCHE,98,197.9,2.18,4.26,189,0,24,23.21,2.7,16,38.54,4.62,12,47.34,10,3,6.25,6.25,0,31.25,43.75,12.5
2019-10-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,212,2,68,6.31,1.7,17,25.28,2.37,12,31.01,4,0,23.53,11.76,0,47.06,17.65,0
2021-07-01,National,PARIS LYON,MACON LOCHE,97,197.9,2.18,4.26,150,0,17,11.53,1.14,17,22.63,3.38,12,26.54,2,0,5.88,17.65,11.76,35.29,17.65,11.76
2022-03-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,265,0,29,21.62,1.84,18,38.12,3.26,10,57.68,6,2,22.22,11.11,0,50,16.67,0
2018-03-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,224,5,26,13.78,1.4,19,31.1,3.25,12,3.25,5,2,42.86,0,7.14,50,0,0
2018-12-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,225,1,32,11,1.23,19,29.24,3.27,13,3.27,8,2,21.05,5.26,5.26,57.89,10.53,0
2019-03-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,239,2,25,17.73,1.46,19,34.71,3.02,14,3.02,7,3,11.11,11.11,11.11,61.11,5.56,0
2019-06-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,205,0,62,12.28,3.35,19,33.12,4.77,14,62.06,8,6,15.79,31.58,5.26,47.37,0,0
2020-01-01,National,PARIS LYON,MACON LOCHE,94,197.9,2.18,4.26,190,8,85,3.46,1.43,19,18.19,3.55,10,29.51,2,1,7.14,28.57,21.43,42.86,0,0
2019-11-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,202,2,58,8.56,2.15,20,28.53,3.62,10,44.21,6,2,21.05,5.26,36.84,31.58,5.26,0
2022-01-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,258,1,32,20.01,2.25,20,32.16,2.56,11,47.38,8,4,5,5,0,50,35,5
2022-09-01,National,PARIS LYON,MACON LOCHE,97,197.9,2.18,4.26,262,1,27,16.47,1.5,20,39.3,3.28,16,46.12,11,4,30,10,0,50,10,0
2023-04-01,National,PARIS LYON,MACON LOCHE,100,197.9,2.18,4.26,266,8,32,8.61,0.58,20,30.4,3.56,17,33.46,4,1,15,35,20,15,15,0
2023-05-01,National,PARIS LYON,MACON LOCHE,99,197.9,2.18,4.26,259,3,25,19.57,1.71,20,26.58,2.94,16,29.45,5,1,10,0,15,65,5,5
2018-10-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,192,0,41,13.4,2.73,21,37.48,4.83,18,4.83,10,4,23.81,23.81,14.29,33.33,4.76,0
2019-07-01,National,PARIS LYON,MACON LOCHE,98,197.9,2.18,4.26,213,19,69,15.66,5.23,21,29.61,3.83,13,39.87,7,3,10,5,5,70,5,5
2021-11-01,National,PARIS LYON,MACON LOCHE,98,197.9,2.18,4.26,180,0,24,23.84,1.9,22,31.56,6.14,18,35.47,8,3,19.05,14.29,14.29,33.33,19.05,0
2023-10-01,National,PARIS LYON,MACON LOCHE,93,197.9,2.18,4.26,222,0,26,16.9,1.83,24,27.57,4.7,15,37.97,5,3,8.7,8.7,21.74,43.48,13.04,4.35
2023-12-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,221,0,15,12.42,0.66,24,18.16,4,10,28.74,5,0,0,41.67,33.33,12.5,0,12.5
2020-02-01,National,PARIS LYON,MACON LOCHE,94,197.9,2.18,4.26,208,2,105,3.04,1.31,25,18.41,4.02,10,33.16,5,1,14.29,33.33,28.57,23.81,0,0
2023-02-01,National,PARIS LYON,MACON LOCHE,99,197.9,2.18,4.26,252,11,35,16.85,2.23,25,35.42,4.68,17,45.25,11,3,24,8,4,52,8,4
2022-10-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,263,1,42,15.3,2.03,26,30.75,4.14,22,33.96,10,2,3.85,30.77,7.69,53.85,3.85,0
2018-01-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,227,1,31,15,1.89,27,33.24,4.59,23,4.59,13,3,12,44,4,36,4,0
2018-11-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,202,1,34,12.74,1.84,28,37.09,5.85,19,5.85,11,5,25,10.71,25,32.14,7.14,0
2019-01-01,National,PARIS LYON,MACON LOCHE,96,197.9,2.18,4.26,236,0,28,11.59,1.03,28,22.24,2.96,21,2.96,4,0,39.29,10.71,10.71,28.57,7.14,3.57
2018-08-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,188,1,33,21.29,3.54,29,35.71,5.83,20,5.83,12,6,14.29,7.14,17.86,50,10.71,0
2018-02-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,205,0,32,13.15,1.87,30,23.73,4.49,21,4.49,6,0,18.52,11.11,25.93,37.04,3.7,3.7
2018-09-01,National,PARIS LYON,MACON LOCHE,95,197.9,2.18,4.26,199,2,36,19.12,3.31,30,29.63,4.63,19,4.63,9,3,3.45,10.34,10.34,58.62,13.79,3.45
2022-12-01,National,PARIS LYON,MACON LOCHE,98,197.9,2.18,4.26,280,36,52,15.43,3.09,33,32.53,5.26,27,36.61,13,2,3.03,6.06,9.09,75.76,0,6.06
2023-09-01,National,PARIS LYON,MACON LOCHE,92,197.9,2.18,4.26,239,6,19,19.5,1.47,33,22.46,4.71,17,34.88,7,1,0,10,36.67,26.67,20,6.67
